from_node_id,to_node_id,link_id_from_to,day_no,timestamp_in_min,travel_time_in_min,delay_in_min,link_in_volume_number_of_veh,link_out_volume_number_of_veh,link_volume_in_veh_per_hour_per_lane,link_volume_in_veh_per_hour_for_all_lanes,density_in_veh_per_mile_per_lane,speed_in_mph,queue_length_percentage,cumulative_arrival_count,cumulative_departure_count,time_dependent_left_arrival_count,time_dependent_left_departure_count,number_of_through_and_right_queued_vehicles,number_of_left_queued_vehicles,cumulative_SOV_revenue,cumulative_HOV_revenue,total_energy,total_CO2,total_NOX,total_CO,total_HC,energy_miles_per_gallon,CO2_per_mile,NOX_per_mile,CO_per_mile,HC_per_mile
1,2,1->2,2,521,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,419,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,522,  0.45,  0.00,  9.00,  9.00,270.00,540.00,  0.00,80.00,0,427,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,523,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,436,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,524,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,445,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,525,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,453,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,526,  0.45,  0.00,  4.00,  7.00,120.00,240.00,  0.00,80.00,0,461,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,527,  0.45,  0.00,  4.00,  0.00,120.00,240.00,  0.00,80.00,0,465,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,528,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,469,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,529,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,477,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,530,  0.45,  0.00,  9.00,  9.00,270.00,540.00,  0.00,80.00,0,485,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,531,  0.45,  0.00,  9.00,  9.00,270.00,540.00,  0.00,80.00,0,494,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,532,  0.45,  0.00,  9.00,  7.00,270.00,540.00,  0.00,80.00,0,503,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,533,  0.45,  0.00,  7.00,  9.00,210.00,420.00,  0.00,80.00,0,512,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,534,  0.45,  0.00,  9.00,  9.00,270.00,540.00,  0.00,80.00,0,519,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,535,  0.45,  0.00,  8.00,  7.00,240.00,480.00,  0.00,80.00,0,528,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,536,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,536,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,537,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,544,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,538,  0.45,  0.00,  9.00,  9.00,270.00,540.00,  0.00,80.00,0,552,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,539,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,561,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,540,  0.45,  0.00,  9.00,  9.00,270.00,540.00,  0.00,80.00,0,570,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,541,  0.45,  0.00,  3.00,  7.00, 90.00,180.00,  0.00,80.00,0,579,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,542,  0.45,  0.00,  4.00,  0.00,120.00,240.00,  0.00,80.00,0,582,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,543,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,586,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,544,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,594,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,545,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,602,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,546,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,610,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,547,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,618,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,548,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,627,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,549,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,636,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,550,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,644,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,551,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,652,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,552,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,661,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,553,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,669,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,554,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,677,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,555,  0.45,  0.00,  9.00,  9.00,270.00,540.00,  0.00,80.00,0,685,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,556,  0.45,  0.00,  4.00,  7.00,120.00,240.00,  0.00,80.00,0,694,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,557,  0.45,  0.00,  5.00,  0.00,150.00,300.00,  0.00,80.00,0,698,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,558,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,703,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,559,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,711,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,560,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,719,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,561,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,728,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,562,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,736,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,563,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,744,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,564,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,752,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,565,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,761,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,566,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,769,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,567,  0.45,  0.00,  7.00,  8.00,210.00,420.00,  0.00,80.00,0,777,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,568,  0.45,  0.00,  9.00,  9.00,270.00,540.00,  0.00,80.00,0,784,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,569,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,793,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,570,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,802,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,571,  0.45,  0.00,  5.00,  8.00,150.00,300.00,  0.00,80.00,0,810,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,572,  0.45,  0.00,  4.00,  0.00,120.00,240.00,  0.00,80.00,0,815,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,573,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,819,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,574,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,827,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,575,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,835,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,576,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,843,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,577,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,851,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,578,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,860,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,579,  0.45,  0.00,  8.00,  9.00,240.00,480.00,  0.00,80.00,0,868,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,580,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,876,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,581,  0.45,  0.00,  9.00,  8.00,270.00,540.00,  0.00,80.00,0,885,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,582,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,894,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,583,  0.45,  0.00,  7.00,  9.00,210.00,420.00,  0.00,80.00,0,902,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,584,  0.45,  0.00,  9.00,  9.00,270.00,540.00,  0.00,80.00,0,909,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,585,  0.45,  0.00,  8.00,  8.00,240.00,480.00,  0.00,80.00,0,918,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,586,  0.45,  0.00,  4.00,  7.00,120.00,240.00,  0.00,80.00,0,926,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,587,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,588,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,589,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,590,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,591,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,592,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,593,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,594,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,595,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,596,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,597,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,598,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,599,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,600,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,601,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,602,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,603,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,604,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,605,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,606,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,607,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,608,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,609,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,610,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,611,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,612,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,613,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,614,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,615,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,616,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,617,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,618,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,619,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,620,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,621,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,622,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,623,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,624,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,625,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
1,2,1->2,2,626,  0.45,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00,80.00,0,930,0,0,0,0,  0.00,  0.00,  0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
