agent_id,trip_id,from_zone_id,to_zone_id,departure_time,arrival_time,buffer_waiting_time,complete_flag,trip_time,demand_type,pricing_type,vehicle_type,information_type,value_of_time,toll_cost_in_dollar,emissions,distance_in_mile,TotalEnergy_(KJ),CO2_(g),NOX_(g),CO_(g),HC_(g),age,number_of_nodes,VMS_response_info,Evacuation_response_info,path_node_sequence,path_time_sequence,link_travel_time_sequence,path_sequence
1137,0,15,7,488.25,580.10,0.05,1,91.85,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,488.3;514.1;518.4;526.6;531.6;534.8;535.2;540.0;544.6;550.8;558.6;580.1;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;488.30;0;0><14; 514.14;25.84;0.00><13; 518.35;4.22;0.00><12; 526.58;8.22;0.00><16; 531.57;5.00;0.00><1; 534.80;3.23;0.00><2; 535.25;0.45;0.00><4; 539.98;4.73;0.00><3; 544.63;4.65;0.00><6; 550.77;6.14;0.00><5; 558.61;7.84;0.00><7; 580.10;21.49;0.00>"
1138,0,15,7,488.31,570.20,-0.01,1,81.89,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,488.3;514.2;518.4;526.6;530.9;534.7;540.8;548.7;570.2;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.55;,"<15;488.30;0;0><14; 514.20;25.90;0.00><13; 518.41;4.22;0.00><12; 526.64;8.22;0.00><11; 530.94;4.30;0.00><3; 534.67;3.73;0.00><6; 540.81;6.14;0.00><5; 548.65;7.84;0.00><7; 570.20;21.55;0.00>"
1139,0,15,7,488.37,570.20,0.03,1,81.83,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,488.4;514.3;518.5;526.7;531.0;534.7;540.9;548.7;570.2;,25.86;4.22;8.22;4.30;3.73;6.14;7.84;21.49;,"<15;488.40;0;0><14; 514.26;25.86;0.00><13; 518.47;4.22;0.00><12; 526.70;8.22;0.00><11; 531.00;4.30;0.00><3; 534.73;3.73;0.00><6; 540.87;6.14;0.00><5; 548.71;7.84;0.00><7; 570.20;21.49;0.00>"
1140,0,15,7,488.43,580.30,0.07,1,91.87,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,488.5;514.3;518.5;526.8;531.8;535.0;535.4;540.2;544.8;550.9;558.8;580.3;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;488.50;0;0><14; 514.32;25.82;0.00><13; 518.53;4.22;0.00><12; 526.76;8.22;0.00><16; 531.75;5.00;0.00><1; 534.98;3.23;0.00><2; 535.43;0.45;0.00><4; 540.16;4.73;0.00><3; 544.81;4.65;0.00><6; 550.95;6.14;0.00><5; 558.79;7.84;0.00><7; 580.30;21.51;0.00>"
1141,0,15,7,488.49,580.40,0.01,1,91.91,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,488.5;514.4;518.6;526.8;531.8;535.0;535.5;540.2;544.9;551.0;558.8;580.4;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;488.50;0;0><14; 514.38;25.88;0.00><13; 518.59;4.22;0.00><12; 526.82;8.22;0.00><16; 531.81;5.00;0.00><1; 535.04;3.23;0.00><2; 535.49;0.45;0.00><4; 540.22;4.73;0.00><3; 544.87;4.65;0.00><6; 551.01;6.14;0.00><5; 558.85;7.84;0.00><7; 580.40;21.55;0.00>"
1142,0,15,7,488.55,570.40,0.05,1,81.85,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,488.6;514.4;518.7;526.9;531.2;534.9;541.0;548.9;570.4;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.51;,"<15;488.60;0;0><14; 514.44;25.84;0.00><13; 518.65;4.22;0.00><12; 526.88;8.22;0.00><11; 531.18;4.30;0.00><3; 534.91;3.73;0.00><6; 541.05;6.14;0.00><5; 548.89;7.84;0.00><7; 570.40;21.51;0.00>"
1143,0,15,7,488.61,570.50,-0.01,1,81.89,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,488.6;514.5;518.7;526.9;531.2;535.0;541.1;549.0;570.5;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.55;,"<15;488.60;0;0><14; 514.50;25.90;0.00><13; 518.71;4.22;0.00><12; 526.94;8.22;0.00><11; 531.24;4.30;0.00><3; 534.97;3.73;0.00><6; 541.11;6.14;0.00><5; 548.95;7.84;0.00><7; 570.50;21.55;0.00>"
1144,0,15,7,488.67,580.50,0.03,1,91.83,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,488.7;514.6;518.8;527.0;532.0;535.2;535.7;540.4;545.0;551.2;559.0;580.5;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.47;,"<15;488.70;0;0><14; 514.56;25.86;0.00><13; 518.77;4.22;0.00><12; 527.00;8.22;0.00><16; 531.99;5.00;0.00><1; 535.22;3.23;0.00><2; 535.67;0.45;0.00><4; 540.40;4.73;0.00><3; 545.05;4.65;0.00><6; 551.19;6.14;0.00><5; 559.03;7.84;0.00><7; 580.50;21.47;0.00>"
1145,0,15,7,488.73,570.60,0.07,1,81.87,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,488.8;514.6;518.8;527.1;531.4;535.1;541.2;549.1;570.6;,25.82;4.22;8.22;4.30;3.73;6.14;7.84;21.53;,"<15;488.80;0;0><14; 514.62;25.82;0.00><13; 518.83;4.22;0.00><12; 527.06;8.22;0.00><11; 531.36;4.30;0.00><3; 535.09;3.73;0.00><6; 541.23;6.14;0.00><5; 549.07;7.84;0.00><7; 570.60;21.53;0.00>"
1146,0,15,7,488.79,570.70,0.01,1,81.91,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,488.8;514.7;518.9;527.1;531.4;535.2;541.3;549.1;570.7;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.57;,"<15;488.80;0;0><14; 514.68;25.88;0.00><13; 518.89;4.22;0.00><12; 527.12;8.22;0.00><11; 531.42;4.30;0.00><3; 535.15;3.73;0.00><6; 541.29;6.14;0.00><5; 549.13;7.84;0.00><7; 570.70;21.57;0.00>"
1147,0,15,7,488.85,580.70,0.05,1,91.85,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,488.9;514.7;519.0;527.2;532.2;535.4;535.8;540.6;545.2;551.4;559.2;580.7;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;488.90;0;0><14; 514.74;25.84;0.00><13; 518.95;4.22;0.00><12; 527.18;8.22;0.00><16; 532.17;5.00;0.00><1; 535.40;3.23;0.00><2; 535.85;0.45;0.00><4; 540.58;4.73;0.00><3; 545.23;4.65;0.00><6; 551.37;6.14;0.00><5; 559.21;7.84;0.00><7; 580.70;21.49;0.00>"
1148,0,15,7,488.91,580.80,-0.01,1,91.89,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,488.9;514.8;519.0;527.2;532.2;535.5;535.9;540.6;545.3;551.4;559.3;580.8;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.53;,"<15;488.90;0;0><14; 514.80;25.90;0.00><13; 519.01;4.22;0.00><12; 527.24;8.22;0.00><16; 532.23;5.00;0.00><1; 535.46;3.23;0.00><2; 535.91;0.45;0.00><4; 540.64;4.73;0.00><3; 545.29;4.65;0.00><6; 551.43;6.14;0.00><5; 559.27;7.84;0.00><7; 580.80;21.53;0.00>"
1149,0,15,7,488.97,570.80,0.03,1,81.83,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,489.0;514.9;519.1;527.3;531.6;535.3;541.5;549.3;570.8;,25.86;4.22;8.22;4.30;3.73;6.14;7.84;21.49;,"<15;489.00;0;0><14; 514.86;25.86;0.00><13; 519.07;4.22;0.00><12; 527.30;8.22;0.00><11; 531.60;4.30;0.00><3; 535.33;3.73;0.00><6; 541.47;6.14;0.00><5; 549.31;7.84;0.00><7; 570.80;21.49;0.00>"
1150,0,15,7,489.03,580.90,0.07,1,91.87,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,489.1;514.9;519.1;527.4;532.4;535.6;536.0;540.8;545.4;551.5;559.4;580.9;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;489.10;0;0><14; 514.92;25.82;0.00><13; 519.13;4.22;0.00><12; 527.36;8.22;0.00><16; 532.35;5.00;0.00><1; 535.58;3.23;0.00><2; 536.03;0.45;0.00><4; 540.76;4.73;0.00><3; 545.41;4.65;0.00><6; 551.55;6.14;0.00><5; 559.39;7.84;0.00><7; 580.90;21.51;0.00>"
1151,0,15,7,489.09,581.00,0.01,1,91.91,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,489.1;515.0;519.2;527.4;532.4;535.6;536.1;540.8;545.5;551.6;559.4;581.0;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;489.10;0;0><14; 514.98;25.88;0.00><13; 519.19;4.22;0.00><12; 527.42;8.22;0.00><16; 532.41;5.00;0.00><1; 535.64;3.23;0.00><2; 536.09;0.45;0.00><4; 540.82;4.73;0.00><3; 545.47;4.65;0.00><6; 551.61;6.14;0.00><5; 559.45;7.84;0.00><7; 581.00;21.55;0.00>"
1152,0,15,7,489.15,571.00,0.05,1,81.85,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,489.2;515.0;519.3;527.5;531.8;535.5;541.6;549.5;571.0;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.51;,"<15;489.20;0;0><14; 515.04;25.84;0.00><13; 519.25;4.22;0.00><12; 527.48;8.22;0.00><11; 531.78;4.30;0.00><3; 535.51;3.73;0.00><6; 541.65;6.14;0.00><5; 549.49;7.84;0.00><7; 571.00;21.51;0.00>"
1153,0,15,7,489.21,571.10,-0.01,1,81.89,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,489.2;515.1;519.3;527.5;531.8;535.6;541.7;549.6;571.1;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.55;,"<15;489.20;0;0><14; 515.10;25.90;0.00><13; 519.31;4.22;0.00><12; 527.54;8.22;0.00><11; 531.84;4.30;0.00><3; 535.57;3.73;0.00><6; 541.71;6.14;0.00><5; 549.55;7.84;0.00><7; 571.10;21.55;0.00>"
1154,0,15,7,489.27,581.10,0.03,1,91.83,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,489.3;515.2;519.4;527.6;532.6;535.8;536.3;541.0;545.6;551.8;559.6;581.1;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.47;,"<15;489.30;0;0><14; 515.16;25.86;0.00><13; 519.37;4.22;0.00><12; 527.60;8.22;0.00><16; 532.59;5.00;0.00><1; 535.82;3.23;0.00><2; 536.27;0.45;0.00><4; 541.00;4.73;0.00><3; 545.65;4.65;0.00><6; 551.79;6.14;0.00><5; 559.63;7.84;0.00><7; 581.10;21.47;0.00>"
1155,0,15,7,489.33,571.20,0.07,1,81.87,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,489.4;515.2;519.4;527.7;532.0;535.7;541.8;549.7;571.2;,25.82;4.22;8.22;4.30;3.73;6.14;7.84;21.53;,"<15;489.40;0;0><14; 515.22;25.82;0.00><13; 519.43;4.22;0.00><12; 527.66;8.22;0.00><11; 531.96;4.30;0.00><3; 535.69;3.73;0.00><6; 541.83;6.14;0.00><5; 549.67;7.84;0.00><7; 571.20;21.53;0.00>"
1156,0,15,7,489.39,571.30,0.01,1,81.91,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,489.4;515.3;519.5;527.7;532.0;535.8;541.9;549.7;571.3;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.57;,"<15;489.40;0;0><14; 515.28;25.88;0.00><13; 519.49;4.22;0.00><12; 527.72;8.22;0.00><11; 532.02;4.30;0.00><3; 535.75;3.73;0.00><6; 541.89;6.14;0.00><5; 549.73;7.84;0.00><7; 571.30;21.57;0.00>"
1157,0,15,7,489.45,581.30,0.05,1,91.85,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,489.5;515.3;519.6;527.8;532.8;536.0;536.4;541.2;545.8;552.0;559.8;581.3;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;489.50;0;0><14; 515.34;25.84;0.00><13; 519.55;4.22;0.00><12; 527.78;8.22;0.00><16; 532.77;5.00;0.00><1; 536.00;3.23;0.00><2; 536.45;0.45;0.00><4; 541.17;4.73;0.00><3; 545.83;4.65;0.00><6; 551.97;6.14;0.00><5; 559.81;7.84;0.00><7; 581.30;21.49;0.00>"
1158,0,15,7,489.51,581.40,-0.01,1,91.89,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,489.5;515.4;519.6;527.8;532.8;536.1;536.5;541.2;545.9;552.0;559.9;581.4;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.53;,"<15;489.50;0;0><14; 515.40;25.90;0.00><13; 519.61;4.22;0.00><12; 527.84;8.22;0.00><16; 532.83;5.00;0.00><1; 536.06;3.23;0.00><2; 536.51;0.45;0.00><4; 541.23;4.73;0.00><3; 545.89;4.65;0.00><6; 552.03;6.14;0.00><5; 559.87;7.84;0.00><7; 581.40;21.53;0.00>"
1159,0,15,7,489.57,571.40,0.03,1,81.83,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,489.6;515.5;519.7;527.9;532.2;535.9;542.1;549.9;571.4;,25.86;4.22;8.22;4.30;3.73;6.14;7.84;21.49;,"<15;489.60;0;0><14; 515.46;25.86;0.00><13; 519.67;4.22;0.00><12; 527.90;8.22;0.00><11; 532.20;4.30;0.00><3; 535.93;3.73;0.00><6; 542.07;6.14;0.00><5; 549.91;7.84;0.00><7; 571.40;21.49;0.00>"
1160,0,15,7,489.63,571.50,0.07,1,81.87,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,489.7;515.5;519.7;528.0;532.3;536.0;542.1;550.0;571.5;,25.82;4.22;8.22;4.30;3.73;6.14;7.84;21.53;,"<15;489.70;0;0><14; 515.52;25.82;0.00><13; 519.73;4.22;0.00><12; 527.96;8.22;0.00><11; 532.26;4.30;0.00><3; 535.99;3.73;0.00><6; 542.13;6.14;0.00><5; 549.97;7.84;0.00><7; 571.50;21.53;0.00>"
1161,0,15,7,489.69,581.60,0.01,1,91.91,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,489.7;515.6;519.8;528.0;533.0;536.2;536.7;541.4;546.1;552.2;560.0;581.6;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;489.70;0;0><14; 515.58;25.88;0.00><13; 519.79;4.22;0.00><12; 528.02;8.22;0.00><16; 533.01;5.00;0.00><1; 536.24;3.23;0.00><2; 536.69;0.45;0.00><4; 541.41;4.73;0.00><3; 546.07;4.65;0.00><6; 552.21;6.14;0.00><5; 560.05;7.84;0.00><7; 581.60;21.55;0.00>"
1162,0,15,7,489.75,571.60,0.05,1,81.85,1,1,2,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,489.8;515.6;519.9;528.1;532.4;536.1;542.2;550.1;571.6;,25.84;4.22;8.22;4.30;3.73;6.14;7.84;21.51;,"<15;489.80;0;0><14; 515.64;25.84;0.00><13; 519.85;4.22;0.00><12; 528.08;8.22;0.00><11; 532.38;4.30;0.00><3; 536.11;3.73;0.00><6; 542.25;6.14;0.00><5; 550.09;7.84;0.00><7; 571.60;21.51;0.00>"
1163,0,15,7,489.81,571.70,-0.01,1,81.89,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,489.8;515.7;519.9;528.1;532.4;536.2;542.3;550.2;571.7;,25.90;4.22;8.22;4.30;3.73;6.14;7.84;21.55;,"<15;489.80;0;0><14; 515.70;25.90;0.00><13; 519.91;4.22;0.00><12; 528.14;8.22;0.00><11; 532.44;4.30;0.00><3; 536.17;3.73;0.00><6; 542.31;6.14;0.00><5; 550.15;7.84;0.00><7; 571.70;21.55;0.00>"
1164,0,15,7,489.87,581.70,0.03,1,91.83,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,489.9;515.8;520.0;528.2;533.2;536.4;536.9;541.6;546.2;552.4;560.2;581.7;,25.86;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.47;,"<15;489.90;0;0><14; 515.76;25.86;0.00><13; 519.97;4.22;0.00><12; 528.20;8.22;0.00><16; 533.19;5.00;0.00><1; 536.42;3.23;0.00><2; 536.87;0.45;0.00><4; 541.59;4.73;0.00><3; 546.25;4.65;0.00><6; 552.39;6.14;0.00><5; 560.23;7.84;0.00><7; 581.70;21.47;0.00>"
1165,0,15,7,489.93,581.80,0.07,1,91.87,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,490.0;515.8;520.0;528.3;533.3;536.5;536.9;541.7;546.3;552.4;560.3;581.8;,25.82;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;490.00;0;0><14; 515.82;25.82;0.00><13; 520.03;4.22;0.00><12; 528.26;8.22;0.00><16; 533.25;5.00;0.00><1; 536.48;3.23;0.00><2; 536.93;0.45;0.00><4; 541.65;4.73;0.00><3; 546.31;4.65;0.00><6; 552.45;6.14;0.00><5; 560.29;7.84;0.00><7; 581.80;21.51;0.00>"
1166,0,15,7,489.99,571.90,0.01,1,81.92,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,490.0;515.9;520.1;528.3;532.6;536.3;542.5;550.3;571.9;,25.88;4.22;8.22;4.30;3.73;6.14;7.84;21.57;,"<15;490.00;0;0><14; 515.88;25.88;0.00><13; 520.09;4.22;0.00><12; 528.32;8.22;0.00><11; 532.62;4.30;0.00><3; 536.35;3.73;0.00><6; 542.49;6.14;0.00><5; 550.33;7.84;0.00><7; 571.90;21.57;0.00>"
1167,0,15,7,490.04,581.90,0.06,1,91.86,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,490.1;515.9;520.2;528.4;533.4;536.6;537.0;541.8;546.4;552.6;560.4;581.9;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.49;,"<15;490.10;0;0><14; 515.94;25.84;0.00><13; 520.15;4.22;0.00><12; 528.38;8.22;0.00><16; 533.37;5.00;0.00><1; 536.60;3.23;0.00><2; 537.05;0.45;0.00><4; 541.77;4.73;0.00><3; 546.43;4.65;0.00><6; 552.57;6.14;0.00><5; 560.41;7.84;0.00><7; 581.90;21.49;0.00>"
1168,0,15,7,490.10,582.00,-0.00,1,91.90,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,490.1;516.0;520.2;528.4;533.4;536.7;537.1;541.8;546.5;552.6;560.5;582.0;,25.90;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.53;,"<15;490.10;0;0><14; 516.00;25.90;0.00><13; 520.21;4.22;0.00><12; 528.44;8.22;0.00><16; 533.43;5.00;0.00><1; 536.66;3.23;0.00><2; 537.11;0.45;0.00><4; 541.83;4.73;0.00><3; 546.49;4.65;0.00><6; 552.63;6.14;0.00><5; 560.47;7.84;0.00><7; 582.00;21.53;0.00>"
1169,0,15,7,490.16,572.00,0.04,1,81.84,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,490.2;516.1;520.3;528.5;532.8;536.5;542.7;550.5;572.0;,25.86;4.22;8.22;4.30;3.73;6.14;7.84;21.49;,"<15;490.20;0;0><14; 516.06;25.86;0.00><13; 520.27;4.22;0.00><12; 528.50;8.22;0.00><11; 532.80;4.30;0.00><3; 536.53;3.73;0.00><6; 542.67;6.14;0.00><5; 550.51;7.84;0.00><7; 572.00;21.49;0.00>"
1170,0,15,7,490.22,572.10,0.08,1,81.88,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,490.3;516.1;520.3;528.6;532.9;536.6;542.7;550.6;572.1;,25.82;4.22;8.22;4.30;3.73;6.14;7.84;21.53;,"<15;490.30;0;0><14; 516.12;25.82;0.00><13; 520.33;4.22;0.00><12; 528.56;8.22;0.00><11; 532.86;4.30;0.00><3; 536.59;3.73;0.00><6; 542.73;6.14;0.00><5; 550.57;7.84;0.00><7; 572.10;21.53;0.00>"
1171,0,15,7,490.28,582.20,0.02,1,91.92,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,490.3;516.2;520.4;528.6;533.6;536.8;537.3;542.0;546.7;552.8;560.6;582.2;,25.88;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.55;,"<15;490.30;0;0><14; 516.18;25.88;0.00><13; 520.39;4.22;0.00><12; 528.62;8.22;0.00><16; 533.61;5.00;0.00><1; 536.84;3.23;0.00><2; 537.29;0.45;0.00><4; 542.01;4.73;0.00><3; 546.67;4.65;0.00><6; 552.80;6.14;0.00><5; 560.65;7.84;0.00><7; 582.20;21.55;0.00>"
1172,0,15,7,490.34,582.40,0.06,1,92.06,1,1,2,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,490.4;516.2;520.5;528.7;533.7;536.9;537.3;542.1;546.7;553.0;560.8;582.4;,25.84;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.27;7.84;21.56;,"<15;490.40;0;0><14; 516.24;25.84;0.00><13; 520.45;4.22;0.00><12; 528.68;8.22;0.00><16; 533.67;5.00;0.00><1; 536.90;3.23;0.00><2; 537.35;0.45;0.00><4; 542.07;4.73;0.00><3; 546.73;4.65;0.00><6; 553.00;6.27;0.00><5; 560.84;7.84;0.00><7; 582.40;21.56;0.00>"
1173,0,15,7,490.40,572.30,-0.00,1,81.90,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,490.4;516.3;520.5;528.7;533.0;536.8;542.9;550.8;572.3;,25.89;4.22;8.22;4.30;3.73;6.14;7.84;21.55;,"<15;490.40;0;0><14; 516.29;25.89;0.00><13; 520.51;4.22;0.00><12; 528.74;8.22;0.00><11; 533.04;4.30;0.00><3; 536.77;3.73;0.00><6; 542.91;6.14;0.00><5; 550.75;7.84;0.00><7; 572.30;21.55;0.00>"
1174,0,15,7,490.46,582.40,0.04,1,91.94,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,490.5;516.4;520.6;528.8;533.8;537.0;537.5;542.2;546.8;553.0;560.8;582.4;,25.85;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.57;,"<15;490.50;0;0><14; 516.35;25.85;0.00><13; 520.57;4.22;0.00><12; 528.80;8.22;0.00><16; 533.79;5.00;0.00><1; 537.02;3.23;0.00><2; 537.47;0.45;0.00><4; 542.19;4.73;0.00><3; 546.85;4.65;0.00><6; 552.98;6.14;0.00><5; 560.83;7.84;0.00><7; 582.40;21.57;0.00>"
1175,0,15,7,490.52,582.40,0.08,1,91.88,1,1,1,2,1.00,0.000,0.000,122.471,0.000000,0.000000,0.000000,0.000000,0.000000,0,12,,,15;14;13;12;16;1;2;4;3;6;5;7;,490.6;516.4;520.6;528.9;533.9;537.1;537.5;542.3;546.9;553.0;560.9;582.4;,25.81;4.22;8.22;5.00;3.23;0.45;4.73;4.65;6.14;7.84;21.51;,"<15;490.60;0;0><14; 516.41;25.81;0.00><13; 520.63;4.22;0.00><12; 528.86;8.22;0.00><16; 533.85;5.00;0.00><1; 537.08;3.23;0.00><2; 537.53;0.45;0.00><4; 542.25;4.73;0.00><3; 546.91;4.65;0.00><6; 553.04;6.14;0.00><5; 560.89;7.84;0.00><7; 582.40;21.51;0.00>"
1176,0,15,7,490.58,572.50,0.02,1,81.92,1,1,1,2,1.00,0.000,0.000,109.114,0.000000,0.000000,0.000000,0.000000,0.000000,0,9,,,15;14;13;12;11;3;6;5;7;,490.6;516.5;520.7;528.9;533.2;536.9;543.1;550.9;572.5;,25.87;4.22;8.22;4.30;3.73;6.14;7.84;21.57;,"<15;490.60;0;0><14; 516.47;25.87;0.00><13; 520.69;4.22;0.00><12; 528.92;8.22;0.00><11; 533.22;4.30;0.00><3; 536.95;3.73;0.00><6; 543.09;6.14;0.00><5; 550.93;7.84;0.00><7; 572.50;21.57;0.00>"
